!Series_title	"Gene expression profiles of familial Alzheimer's disease with presenilin 2 mutation patient-specific induced pluripotent stem cells"
!Series_geo_accession	"GSE28379"
!Series_status	"Public on Sep 10 2011"
!Series_submission_date	"Apr 04 2011"
!Series_last_update_date	"Mar 25 2019"
!Series_pubmed_id	"21900357"
!Series_summary	"We established two clones of induced pluripotent stem cells (iPSC) with the presenilin 2 mutation, N141 (PS2-1 iPSC and PS2-2 iPSC) by retroviral transduction of primary human fibroblasts. To show the similarity among  201B7 iPSC, PD01-25 iPSC(Sporadic Parkinson's disease patient derived iPSC), PS2-1 iPSC, PS2-2 iPSC, this experiment was designed."
!Series_overall_design	"Undifferentiated  201B7 iPSC, PD01-25 iPSC, PS2-1 iPSC and PS2-2 iPSC were collected. Then, they were applied in this experiment."
!Series_type	"Expression profiling by array"
!Series_contributor	"Takuya,,Yagi"
!Series_contributor	"Daisuke,,Ito"
!Series_sample_id	"GSM701542 GSM701543 GSM701544 GSM701545 "
!Series_contact_name	"Takuya,,Yagi"
!Series_contact_email	"takuyagi@2006.jukuin.keio.ac.jp"
!Series_contact_institute	"Keio University"
!Series_contact_address	"35-Shinanomachi Shinjuku-ku"
!Series_contact_city	"Tokyo"
!Series_contact_zip/postal_code	"160-8582"
!Series_contact_country	"Japan"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE28nnn/GSE28379/suppl/GSE28379_RAW.tar"
!Series_platform_id	"GPL570"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA139443"

!Sample_title	"201B7 iPSC"	"PD01-25 iPSC"	"PS2-1 iPSC"	"PS2-2 iPSC"
!Sample_geo_accession	"GSM701542"	"GSM701543"	"GSM701544"	"GSM701545"
!Sample_status	"Public on Sep 10 2011"	"Public on Sep 10 2011"	"Public on Sep 10 2011"	"Public on Sep 10 2011"
!Sample_submission_date	"Apr 04 2011"	"Apr 04 2011"	"Apr 04 2011"	"Apr 04 2011"
!Sample_last_update_date	"Mar 21 2012"	"Sep 10 2011"	"Jun 14 2012"	"Jun 14 2012"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"undifferentiated 201B7 iPSC"	"undifferentiated PD01-25 iPSC"	"undifferentiated PS2-1 iPSC"	"undifferentiated PS2-2 iPSC"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"cell line: 201B7 iPSC"	"cell type: Sporadic Parkinson's disease patient derived iPSC"	"cell type: iPSC from primary fibroblast with presenilin 2 mutation, N141"	"cell type: iPSC from primary fibroblast with presenilin 2 mutation, N141"
!Sample_characteristics_ch1	"cell type: iPSC cell line"	"disease state: Sporadic Parkinson's disease"	""	""
!Sample_treatment_protocol_ch1	"Cells were washed with PBS and Rneasy kit was used to isolate total RNA."	"Cells were washed with PBS and Rneasy kit was used to isolate total RNA."	"Cells were washed with PBS and Rneasy kit was used to isolate total RNA."	"Cells were washed with PBS and Rneasy kit was used to isolate total RNA."
!Sample_growth_protocol_ch1	"iPSC were cultured in hES medium containing bFGF."	"iPSC were cultured in hES medium containing bFGF."	"iPSC were cultured in hES medium containing bFGF."	"iPSC were cultured in hES medium containing bFGF."
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"Total RNA samples were isolated using RNeasy kit."	"Total RNA samples were isolated using RNeasy kit."	"Total RNA samples were isolated using RNeasy kit."	"Total RNA samples were isolated using RNeasy kit."
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"Approximately 150 ng of RNA from each sample was labeled using GeneChip 3’IVT Express (Affymetrix) according to the manufacturer’s instructions."	"Approximately 150 ng of RNA from each sample was labeled using GeneChip 3’IVT Express (Affymetrix) according to the manufacturer’s instructions."	"Approximately 150 ng of RNA from each sample was labeled using GeneChip 3’IVT Express (Affymetrix) according to the manufacturer’s instructions."	"Approximately 150 ng of RNA from each sample was labeled using GeneChip 3’IVT Express (Affymetrix) according to the manufacturer’s instructions."
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"Following fragmentation, all arrays were hybridized at 45C for 16 hr."	"Following fragmentation, all arrays were hybridized at 45C for 16 hr."	"Following fragmentation, all arrays were hybridized at 45C for 16 hr."	"Following fragmentation, all arrays were hybridized at 45C for 16 hr."
!Sample_scan_protocol	"GeneChips were scanned using an AFX GC3000 G7 scanner."	"GeneChips were scanned using an AFX GC3000 G7 scanner."	"GeneChips were scanned using an AFX GC3000 G7 scanner."	"GeneChips were scanned using an AFX GC3000 G7 scanner."
!Sample_data_processing	"The gene expression raw data were extracted using the AFFX Gene Chip Operation System. Quality control was performed on the basis of Affymetrix quality control metrics. The data were analyzed with the Gene Spring GX 11.0 (Agilent)."	"The gene expression raw data were extracted using the AFFX Gene Chip Operation System. Quality control was performed on the basis of Affymetrix quality control metrics. The data were analyzed with the Gene Spring GX 11.0 (Agilent)."	"The gene expression raw data were extracted using the AFFX Gene Chip Operation System. Quality control was performed on the basis of Affymetrix quality control metrics. The data were analyzed with the Gene Spring GX 11.0 (Agilent)."	"The gene expression raw data were extracted using the AFFX Gene Chip Operation System. Quality control was performed on the basis of Affymetrix quality control metrics. The data were analyzed with the Gene Spring GX 11.0 (Agilent)."
!Sample_platform_id	"GPL570"	"GPL570"	"GPL570"	"GPL570"
!Sample_contact_name	"Takuya,,Yagi"	"Takuya,,Yagi"	"Takuya,,Yagi"	"Takuya,,Yagi"
!Sample_contact_email	"takuyagi@2006.jukuin.keio.ac.jp"	"takuyagi@2006.jukuin.keio.ac.jp"	"takuyagi@2006.jukuin.keio.ac.jp"	"takuyagi@2006.jukuin.keio.ac.jp"
!Sample_contact_institute	"Keio University"	"Keio University"	"Keio University"	"Keio University"
!Sample_contact_address	"35-Shinanomachi Shinjuku-ku"	"35-Shinanomachi Shinjuku-ku"	"35-Shinanomachi Shinjuku-ku"	"35-Shinanomachi Shinjuku-ku"
!Sample_contact_city	"Tokyo"	"Tokyo"	"Tokyo"	"Tokyo"
!Sample_contact_zip/postal_code	"160-8582"	"160-8582"	"160-8582"	"160-8582"
!Sample_contact_country	"Japan"	"Japan"	"Japan"	"Japan"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM701nnn/GSM701542/suppl/GSM701542_201B7.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM701nnn/GSM701543/suppl/GSM701543_PD01-25.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM701nnn/GSM701544/suppl/GSM701544_PS2-1.CEL.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM701nnn/GSM701545/suppl/GSM701545_PS2-2.CEL.gz"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM701nnn/GSM701542/suppl/GSM701542_201B7.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM701nnn/GSM701543/suppl/GSM701543_PD01-25.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM701nnn/GSM701544/suppl/GSM701544_PS2-1.CHP.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM701nnn/GSM701545/suppl/GSM701545_PS2-2.CHP.gz"
!Sample_data_row_count	"54675"	"54675"	"54675"	"54675"
!series_matrix_table_begin
"ID_REF"	"GSM701542"	"GSM701543"	"GSM701544"	"GSM701545"
"1569250_at"	77.99353	37.6654	41.27172	23.288408
"1569251_a_at"	34.353474	32.68005	22.721342	1.1723962
"1569253_at"	13.260772	7.1716423	21.313763	6.618447
"1569254_s_at"	5.065187	7.4589214	10.661638	2.9584284
"1569256_a_at"	15.329246	28.316626	3.8247569	15.224189
"1569257_at"	20.252644	17.941711	17.630545	13.004136
"1569259_at"	26.690926	0.861298	17.993637	2.112053
"1569262_x_at"	24.317545	12.417998	29.660862	9.252097
"1569263_at"	2.4182725	2.6043255	8.80825	1.5317152
"1569264_at"	30.276068	27.568354	13.985013	18.620705
"1569268_at"	77.88292	58.661633	38.491337	61.385418
"1569269_s_at"	22.600801	9.05071	19.315454	8.305029
"1569270_at"	4.104468	3.6846097	1.1836648	3.103143
"1569272_at"	4.9868164	8.810559	1.0937384	0.81890976
"1569274_at"	20.246908	19.909891	15.084465	36.31397
"1569275_at"	34.38502	20.336853	9.329903	9.368329
"1569276_at"	43.373405	44.095142	12.076275	30.584942
"1569277_at"	35.38847	14.612374	30.966589	14.677519
"1569283_at"	61.804226	114.29235	35.772533	41.7973
"1569287_at"	16.764439	24.320198	51.527515	7.789998
"1569289_at"	13.073909	13.249165	13.885938	9.635311
"1569290_s_at"	328.69772	72.28777	72.68862	34.903954
"1569291_at"	16.626133	10.810078	7.890999	3.4546683
"1569293_x_at"	90.65652	39.60061	59.610077	28.863968
"1569294_at"	37.359543	9.726594	14.728827	28.810268
"1569296_a_at"	22.221195	4.7019844	2.1425421	2.1527922
"1569297_at"	0.693966	4.054724	1.6444455	0.89209855
"1569300_at"	11.453767	9.092629	18.6095	9.77356
"1569302_at"	224.62389	228.02744	212.82626	136.9792
"1569303_s_at"	6.298932	3.018287	2.7867818	5.0656466
"1569305_a_at"	38.062916	33.457684	39.145687	46.129444
"1569306_at"	8.003099	1.2331241	2.1765366	1.2319223
"1569307_s_at"	33.014313	12.253359	12.787401	13.664744
"1569310_at"	11.740595	2.9450097	5.2791877	2.6422255
"1569311_at"	131.23592	36.422417	56.525814	37.55432
"1569312_at"	111.243515	111.480515	72.65298	54.65594
"1569315_s_at"	23.464941	16.091372	8.8763275	12.486599
"1569316_at"	143.5326	166.73784	119.92643	84.21544
"1569318_at"	16.235308	24.12164	16.374767	14.38441
"1569320_at"	148.81555	163.01724	104.00321	55.951733
"1569321_at"	17.445229	39.02472	44.606846	29.503456
"1569322_at"	4.5011973	2.526047	2.8264086	2.8725245
"1569323_at"	75.8137	72.95593	62.71818	26.511496
"1569325_at"	38.116398	11.990646	21.31837	18.146473
"1569330_at"	34.780594	33.1287	14.071807	1.0682045
"1569331_at"	0.77125585	1.6764716	1.1169696	1.8023772
"1569332_at"	0.7010696	1.869605	0.55580825	1.0639038
"1569334_at"	15.153544	11.747093	10.083839	0.58132964
"1569335_a_at"	65.836525	41.182835	61.8765	53.490276
"1569337_at"	3.0299878	1.2849802	1.077415	2.715822
"1569338_at"	17.57338	41.211117	41.255272	38.86787
"1569339_s_at"	10.481135	43.408028	28.38093	16.128874
"1569341_at"	7.6250095	9.191149	13.196075	9.781279
"1569342_at"	3.9925296	30.31599	40.64206	12.176003
"1569344_a_at"	7.8917837	12.052669	11.357005	3.546557
"1569345_at"	12.623486	33.000107	4.4496293	4.4882417
"1569346_a_at"	8.140249	0.8236671	1.2379657	1.769168
"1569348_at"	14.630886	19.976765	9.508905	22.400333
"1569349_at"	16.282215	29.971819	67.9312	25.41269
"1569351_at"	28.091213	22.776817	22.153751	22.913637
"1569352_at"	35.60054	28.279297	25.397264	14.559744
"1569353_at"	19.789524	27.375387	29.818872	13.633147
"1569354_at"	9.447666	14.010212	1.5441493	0.5666103
"1569355_at"	15.85749	3.3409827	2.6421247	1.9085894
"1569361_a_at"	6.9181094	3.1748266	8.766789	26.340227
"1569362_at"	28.670649	39.121204	24.488739	11.005197
"1569365_a_at"	1.9947256	2.4186435	3.4550285	1.4631159
"1569366_a_at"	49.030117	62.41758	50.934063	30.766193
"1569368_at"	64.24474	43.489105	27.290855	20.766901
"1569369_at"	16.750355	13.82043	13.250283	14.286102
"1569371_at"	1.4917486	10.898885	7.8487473	10.460627
"1569372_at"	22.628082	3.050242	2.1264656	2.5479503
"1569374_at"	14.642981	3.587505	14.74208	11.732325
"1569375_at"	11.053382	2.9290967	12.644625	2.3625035
"1569376_s_at"	4.708275	4.113882	11.223927	1.8484833
"1569377_at"	31.672323	38.692577	28.649279	21.70285
"1569378_at"	1.3221364	0.909262	0.8739926	2.457545
"1569380_a_at"	4.1338015	6.2015104	4.601919	14.52644
"1569383_s_at"	7.4835076	2.3977025	5.171713	2.629436
"1569385_s_at"	1.35107	7.9454594	24.187551	10.932358
"1569386_at"	9.30727	7.7351108	5.568722	8.186887
"1569387_at"	16.82505	3.083682	1.7701776	0.87212753
"1569391_at"	1.1319131	1.7564408	7.069378	1.031829
"1569392_at"	30.956743	39.843784	20.63567	9.3409195
"1569393_at"	30.681776	26.182661	4.7789507	20.653286
"1569396_at"	79.998886	74.17409	54.73883	50.787613
"1569399_at"	8.957188	12.192824	5.1343403	8.776197
"1569401_at"	3.5150578	2.2065802	8.299562	2.438225
"1569402_at"	8.200114	4.0072913	6.7104826	30.771431
"1569403_at"	8.501549	7.421501	4.3235774	4.2893476
"1569405_at"	12.756402	1.7537156	7.6566687	4.5927277
"1569406_at"	0.45329717	0.6716856	0.3113332	0.34368497
"1569407_at"	6.127969	1.5221636	1.1350822	6.731664
"1569408_at"	11.639956	8.716996	7.79839	13.824572
"1569409_x_at"	101.42932	72.32986	75.4169	81.22587
"1569410_at"	6.0009494	0.8739521	0.5933929	1.9472384
"1569411_at"	0.60967743	0.57163477	10.162548	0.51354146
"1569415_at"	126.26796	121.393814	104.71022	129.72922
"1569416_at"	11.051451	16.57869	19.378107	6.369207
"1569417_at"	28.19175	18.253902	19.846523	21.642986
"1569418_at"	11.043588	0.6043499	0.73512673	4.018416
"1569419_at"	32.535664	32.058056	5.171073	20.013727
"1569421_at"	4.5578675	6.8111024	10.533997	3.397198
"1569422_at"	3.8669746	8.490535	16.529245	17.065119
"1569426_at"	61.312443	60.470295	51.43415	21.344973
"1569428_at"	7.3873024	5.9112997	3.4492435	4.5378675
"1569430_at"	7.29668	6.176293	1.2156646	6.402116
"1569431_at"	2.9014695	3.7009168	4.801716	5.2871757
"1569433_at"	12.633722	1.1441686	7.2741213	3.534407
"1569434_at"	32.964905	26.67499	17.882828	32.033607
"1569436_at"	3.0785744	25.54171	8.40029	14.803249
"1569439_at"	18.7087	6.9543905	0.83979005	7.640791
"1569443_s_at"	4.733471	28.429787	4.280955	12.220162
"1569444_at"	12.061253	8.802425	3.1867764	16.053751
"1569445_at"	4.7041526	6.6338778	5.9330716	17.27665
"1569446_x_at"	3.984938	5.3075886	2.1975043	3.1112804
"1569448_at"	58.40352	73.44239	36.852047	38.74137
"1569449_a_at"	49.819527	25.446712	30.519577	18.832563
"1569450_at"	18.120174	16.587744	12.895317	6.8605404
"1569452_at"	2.8880908	0.8540312	0.9047316	0.8967926
"1569453_a_at"	67.910835	32.188404	28.008423	31.69751
"1569454_a_at"	0.6302412	0.31026068	4.7969656	1.6629871
"1569459_a_at"	0.9218916	0.81926155	0.44314557	1.3520826
"1569461_at"	4.394713	3.450663	7.7270656	5.1790724
"1569462_x_at"	4.005427	3.380258	7.9249105	1.2802598
"1569464_at"	14.880353	59.82757	17.054455	10.8531885
"1569465_at"	10.371351	7.2538195	2.7619233	2.5125117
"1569466_at"	1.5591692	1.0738161	1.0671266	0.9920935
"1569468_at"	113.72693	63.233406	57.15188	40.91749
"1569469_a_at"	33.140114	13.384497	70.158104	12.8059845
"1569470_a_at"	56.258575	67.07239	33.452442	33.310272
"1569472_s_at"	27.35294	17.239756	26.872005	11.82504
"1569473_s_at"	4.4930644	4.2168965	4.4817815	5.3427043
"1569474_at"	18.232769	24.006773	25.364555	22.901886
"1569476_at"	95.52939	42.993946	45.839077	28.630518
"1569477_at"	110.77102	34.709496	27.121326	18.927364
"1569478_s_at"	40.390247	100.95442	91.71164	35.138035
"1569479_at"	42.463127	31.374352	27.883709	14.825336
"1569481_s_at"	20.772709	30.998692	16.581293	25.534746
"1569482_at"	32.684944	22.253815	27.748396	5.75792
"1569484_s_at"	521.8863	218.47005	188.10951	132.77115
"1569486_at"	6.334211	18.670809	28.875322	3.5370374
"1569487_at"	55.22454	80.01629	35.03977	19.389845
"1569490_at"	12.785058	16.930521	19.476883	17.998974
"1569491_at"	25.527102	17.587505	16.896303	15.426502
"1569492_at"	2.187867	0.8016198	1.7446887	0.6332302
"1569494_at"	2.831427	0.25868818	1.5638914	0.28720766
"1569495_at"	34.543858	28.818735	19.280653	23.077518
"1569496_s_at"	30.003704	56.406742	54.08905	45.614532
"1569499_at"	24.318478	45.052643	27.418154	16.51901
"1569500_at"	14.214297	45.47287	7.028735	21.062428
"1569501_at"	63.172344	53.07238	44.032005	25.975945
"1569502_s_at"	8.78437	18.349594	7.4210887	2.2014136
"1569503_at"	25.20562	8.246543	10.664077	0.9152796
"1569504_at"	17.457497	12.790303	8.041962	14.530287
"1569508_at"	10.726508	11.400707	7.631613	2.5381167
"1569510_at"	37.251236	13.465957	9.059044	2.1378782
"1569512_at"	58.201202	28.620716	29.820568	28.385433
"1569515_a_at"	14.085329	17.207394	18.056013	2.5684028
"1569516_at"	19.31689	14.282335	12.943256	18.750076
"1569517_at"	16.79296	9.912829	12.903658	4.1694045
"1569518_at"	2.0586824	3.1981506	1.3476157	1.7110752
"1569519_at"	111.26017	46.483635	36.993317	28.691448
"1569520_at"	22.819513	31.571539	23.736198	15.969985
"1569521_s_at"	26.09629	40.43835	35.483597	50.534786
"1569522_at"	42.915974	30.303408	31.378033	41.95015
"1569523_a_at"	4.180116	12.379474	3.7276611	3.2169566
"1569525_s_at"	8.957521	13.084465	0.9112099	15.720638
"1569527_at"	79.762245	29.364233	28.789633	14.958764
"1569528_at"	16.845243	11.617237	1.494768	4.7076836
"1569532_a_at"	60.554436	28.668829	4.0321074	27.373468
"1569536_at"	44.738003	6.3856125	7.3455095	32.966953
"1569537_at"	8.577267	4.7672668	3.1845539	1.7017446
"1569538_at"	47.8218	32.59593	30.14842	1.3675045
"1569539_at"	7.2360716	5.4390273	10.916218	2.636225
"1569540_at"	89.7725	55.10732	31.59957	26.895882
"1569542_at"	69.22289	75.79654	39.974094	24.676327
"1569543_at"	11.334365	5.8172135	2.7824047	2.455034
"1569544_at"	1.68532	7.0807347	1.1040257	1.6581805
"1569545_at"	14.318914	5.6903825	4.342031	5.7968245
"1569551_at"	10.43729	10.067607	13.745558	5.9467525
"1569552_at"	2.3695798	7.5069156	0.60298145	7.1699557
"1569554_at"	20.561567	9.417141	7.917272	5.5281086
"1569555_at"	30.430285	19.792723	20.151798	18.49565
"1569557_at"	3.3392963	40.472004	15.409449	4.989813
"1569558_at"	4.749892	2.0648403	4.408347	10.04088
"1569560_at"	9.8129635	1.712419	8.264487	11.007596
"1569561_at"	15.648151	1.9658309	13.723888	1.8776305
"1569564_at"	4.6054144	18.754032	1.5063721	9.18188
"1569566_at"	27.297197	25.22488	14.070507	12.200796
"1569568_at"	46.313717	9.554111	15.222559	9.864847
"1569569_x_at"	36.828205	18.094559	21.497435	20.441868
"1569570_at"	19.288902	7.483013	3.129092	13.724385
"1569571_at"	10.2663355	1.4306461	1.3296306	1.2942663
"1569573_at"	68.30665	1.1797345	2.7406607	10.1631565
"1569577_x_at"	8.356488	10.270439	9.160833	3.936512
"1569578_at"	87.14341	16.77671	6.528331	3.2591953
"1569579_at"	3.0444493	2.7333505	2.56941	2.7823694
"1569580_a_at"	10.543977	17.564796	2.2846806	8.183424
"1569582_at"	1.6186761	0.42585573	1.1748399	5.96112
"1569583_at"	14.48597	12.352507	7.364392	4.5892463
"1569585_at"	9.899157	2.9668365	11.779556	9.978545
"1569587_at"	0.91407543	10.629624	3.4455884	0.187295
"1569588_x_at"	21.99462	11.830398	17.707275	20.32375
"1569590_at"	22.488262	41.849495	24.105047	12.639605
"1569591_at"	0.6814737	0.18351544	1.6779886	0.95692605
"1569592_a_at"	10.680516	0.24214594	0.08316499	0.6906157
"1569594_a_at"	669.7699	998.4826	864.3342	559.5456
"1569596_at"	3.5939095	0.85702986	0.33099675	1.3034061
"1569597_at"	63.53317	60.400024	41.528324	28.85975
"1569599_at"	0.47640482	4.229907	0.53005284	0.3126853
"1569600_at"	8.900133	8.333299	15.632439	1.0611438
"1569601_at"	195.21222	101.09938	103.48325	81.135124
"1569602_at"	1.9221709	3.8778434	1.2685068	0.9596502
"1569603_at"	18.693964	15.616966	12.718685	4.451491
"1569604_at"	52.14439	38.535954	33.493057	59.405876
"1569607_s_at"	49.49471	17.12672	7.4192114	11.226501
"1569608_x_at"	13.347197	5.476501	14.700162	2.7774827
"1569609_at"	9.639239	6.7226934	1.0695288	15.480283
"1569610_at"	0.53906095	1.9173456	0.41094986	0.44498816
"1569611_a_at"	7.4056854	16.451006	11.736644	6.378919
"1569614_s_at"	10.4047985	3.5749307	12.977515	14.051511
"1569615_at"	1.372311	2.3416414	1.2207122	2.325596
"1569616_at"	33.94873	19.524927	7.5375075	19.986935
"1569617_at"	28.504805	3.5156054	2.0459893	1.0710914
"1569620_s_at"	2.8988118	1.3695465	1.7466954	2.060277
"1569624_at"	9.756737	6.905616	5.710411	2.7895339
"1569629_x_at"	167.52646	119.77333	77.11341	152.00429
"1569630_a_at"	8.548411	4.8945794	5.1370096	4.378506
"1569631_at"	39.72285	42.01563	37.028927	14.517074
"1569634_at"	4.6204467	5.6378536	6.4424915	2.9845057
"1569637_at"	0.55241245	6.037439	9.786459	1.5354866
"1569638_at"	1.94683	5.4845853	0.91139495	1.8471355
"1569640_s_at"	32.481564	26.17213	35.48513	19.906391
"1569641_at"	18.77608	13.137306	10.799928	10.708966
"1569642_at"	54.720814	60.23784	51.782703	37.28836
"1569644_at"	20.310614	14.622716	2.2382972	1.2010167
"1569646_a_at"	4.1131096	12.09748	15.488213	14.512242
"1569647_at"	23.188698	28.392376	1.2108743	23.989252
"1569648_at"	58.01138	45.18423	29.565374	31.729029
"1569652_at"	17.16752	19.951195	21.36506	14.737938
"1569656_at"	3.798748	12.88209	5.2778473	13.908072
"1569659_at"	29.27798	26.223001	2.1736934	30.48019
"1569660_at"	2.997354	2.6929846	1.9377245	1.0783255
"1569661_at"	2.5272532	8.147791	3.1461973	4.2690744
"1569663_at"	7.2500024	1.4305837	0.8394353	0.26863617
"1569664_at"	0.64667284	0.2670517	0.7517344	0.4558163
"1569665_at"	15.969632	16.715849	22.287123	18.095366
"1569666_s_at"	90.04583	92.07885	49.214508	23.9932
"1569668_at"	30.722113	26.269447	11.991246	17.647324
"1569669_at"	9.689879	0.4108351	3.1058297	0.66366124
"1569670_at"	5.048323	2.397234	14.868719	3.37109
"1569672_at"	18.266493	24.745872	6.7209563	13.199568
"1569673_at"	15.7123165	10.943564	21.219854	14.14411
"1569674_at"	9.5920515	0.60416883	0.84386355	0.51454484
"1569675_at"	4.4449697	2.3655086	0.27258012	0.46430823
"1569676_at"	20.987377	12.15126	20.06815	11.475665
"1569677_a_at"	0.66925347	13.978613	1.2793669	0.8274668
"1569679_at"	83.31389	48.0425	46.872356	67.57395
"1569680_at"	14.087964	14.106392	7.7657905	12.467425
"1569681_at"	23.930073	12.895483	22.989344	22.258993
"1569683_at"	32.293514	31.10984	23.711428	17.447802
"1569685_at"	33.678604	33.88848	39.616203	19.318186
"1569688_at"	15.166159	4.1764083	12.508826	6.684016
"1569689_s_at"	2.7387614	0.40474918	1.0971985	3.0852654
"1569690_at"	25.342785	18.628468	20.209307	24.055088
"1569693_at"	11.57182	3.0011468	2.5097892	6.380785
"1569696_at"	18.040903	7.06446	2.5711184	30.171318
"1569698_s_at"	11.007508	1.2015212	3.4022567	15.813524
"1569699_at"	15.718979	38.092003	17.260088	12.566244
"1569700_s_at"	24.670187	15.395566	25.993233	41.73442
"1569701_at"	2.6468384	14.160441	0.32966608	4.018579
"1569703_a_at"	22.26368	12.123806	14.917703	13.607304
"1569706_at"	40.12916	36.976936	18.60315	22.93044
"1569709_at"	33.89545	15.141606	20.794966	3.48496
"1569712_at"	1.0792409	0.321974	1.0532764	1.1180748
"1569713_at"	51.16617	53.915718	68.752815	39.958744
"1569714_at"	44.438896	100.736404	104.54047	37.405853
"1569716_at"	8.715459	2.1890132	9.704633	3.892695
"1569719_at"	10.94497	4.1631837	4.1059604	0.31870928
"1569721_at"	2.363966	15.443023	0.6178753	3.5772464
"1569722_s_at"	6.463173	19.932186	17.671476	4.2690277
"1569723_a_at"	14.421737	28.432053	31.732658	25.720978
"1569724_at"	25.258926	15.147906	16.26171	17.167004
"1569727_at"	2.6530225	2.869117	8.384373	3.3361878
"1569728_at"	24.56192	21.524637	16.138205	2.0573359
"1569729_a_at"	7.89514	0.615491	0.62359065	8.955576
"1569730_at"	51.733025	47.694115	16.355137	34.43445
"1569731_at"	2.169717	0.826007	1.3590778	1.1820264
"1569732_at"	25.418535	18.31795	22.20365	24.1238
"1569736_at"	11.441697	24.751919	2.9958234	3.051819
"1569737_a_at"	40.14317	22.848425	1.8308434	28.340136
"1569738_at"	21.997673	24.065012	12.800802	11.976477
"1569739_at"	36.210285	18.160616	24.402939	31.296415
"1569740_at"	2.5691366	1.4495128	2.1923392	2.5553834
"1569741_at"	8.531334	18.760975	4.2471805	3.674386
"1569743_at"	3.497899	1.632967	2.4656448	1.087891
"1569745_at"	7.7919397	30.861795	4.454808	2.2449973
"1569746_s_at"	12.917843	13.2607765	10.174647	9.472347
"1569748_at"	11.092242	3.7524498	7.365834	2.606144
"1569750_at"	21.49077	3.1114423	17.96667	3.9519362
"1569751_at"	3.3566046	6.0122256	7.17863	1.2911239
"1569753_at"	10.208611	1.486049	4.3145385	11.904126
"1569755_at"	21.094439	4.0282626	1.6388701	1.2319386
"1569756_at"	1.1099424	0.5473304	1.7575898	3.6921492
"1569758_at"	4.454987	21.085064	15.923519	20.46594
"1569759_at"	12.09763	10.72754	0.79386646	3.8251188
"1569760_at"	18.65095	3.0689478	2.672641	2.530799
"1569761_x_at"	13.631744	14.534204	10.627116	2.53715
"1569763_at"	3.260205	0.9845003	1.1200862	2.4801552
"1569764_at"	6.2525034	6.500266	5.4762115	7.3293467
"1569765_at"	38.972027	47.739662	30.376894	7.3894672
"1569767_at"	13.339836	3.079499	16.312284	13.2681875
"1569768_at"	4.5885916	7.1781354	0.34974253	5.2556176
"1569770_x_at"	4.2284145	1.0900431	0.80721045	1.2768244
"1569772_x_at"	6.866718	7.5247664	0.95460224	1.0649548
"1569773_at"	8.9026165	2.4339063	6.648467	15.735407
"1569775_at"	3.4100814	2.396652	19.14363	4.828005
"1569776_at"	15.845686	22.841751	25.40513	11.756268
"1569777_a_at"	0.6079569	0.37044287	6.3743234	6.331788
"1569779_at"	1.5543196	16.769	4.767488	2.8403673
"1569780_at"	12.187551	14.772694	20.314636	8.91313
"1569781_at"	9.62427	1.4384996	0.5958726	1.6296542
"1569782_at"	11.409537	13.7032585	4.0766315	6.675801
"1569783_at"	0.632182	0.7738936	1.389306	10.171595
"1569784_at"	0.32461786	0.3382556	1.5987325	4.357605
"1569785_at"	8.916856	1.0194052	0.7604406	1.0638837
"1569786_at"	24.965326	9.335011	10.173929	11.378629
"1569787_at"	20.058447	9.326188	15.017139	18.148727
"1569788_at"	24.734402	22.756863	4.2030106	10.2274
"1569789_at"	5.582742	6.2242155	11.232648	1.5353428
"1569790_at"	11.42385	18.462698	14.376667	1.9727517
"1569791_at"	13.901349	21.308348	16.884089	11.246519
"1569792_a_at"	14.14761	38.562214	26.936867	19.359554
"1569793_at"	2.8864083	4.1601295	3.21227	4.085209
"1569794_at"	1.7137785	7.7006254	11.086813	0.9183097
"1569796_s_at"	196.64706	134.01059	56.77077	79.15446
"1569802_at"	0.69116026	0.7477899	1.09857	1.3948886
"1569805_at"	18.793627	4.069106	8.815453	18.91817
"1569806_at"	28.137962	30.468225	21.507797	35.61678
